,Store,Department,RMSE,Actual Average Weekly Sales,Accuracy,LM Used
3423,43,23,error,error,error,error
3424,43,24,error,error,error,error
3425,43,25,30.56,65.36,0.5324,lm-1
3426,43,26,8.25,3.25,-1.5385,lm-1
3427,43,27,error,error,error,error
3428,43,28,3.8,1.47,-1.5903,lm-1
3429,43,29,error,error,error,error
3430,43,30,error,error,error,error
3431,43,31,48.07,43.47,-0.1058,lm-1
3432,43,32,0.59,5.19,0.8871,lm-1
3433,43,33,error,error,error,error
3434,43,34,error,error,error,error
3435,43,35,error,error,error,error
3436,43,36,error,error,error,error
3437,43,37,error,error,error,error
3438,43,38,5616.31,60123.88,0.9066,lm-3
3439,43,40,2160.27,17452.23,0.8762,lm-1
3440,43,41,error,error,error,error
3441,43,42,28.68,185.24,0.8452,lm-2
3442,43,44,16.95,4.48,-2.786,lm-3
3443,43,45,error,error,error,error
3444,43,46,1013.73,6142.4,0.835,lm-1
3445,43,47,error,error,error,error
3446,43,48,error,error,error,error
3447,43,49,24.96,9.16,-1.7245,lm-2
3448,43,51,error,error,error,error
3449,43,52,14.96,15.15,0.0129,lm-2
3450,43,54,error,error,error,error
3451,43,55,error,error,error,error
3452,43,56,121.68,116.46,-0.0448,lm-1
3453,43,58,error,error,error,error
3454,43,59,16.1,6.37,-1.5289,lm-1
3455,43,60,92.66,343.89,0.7306,lm-3
3456,43,67,374.52,1163.64,0.6782,lm-1
3457,43,71,error,error,error,error
3458,43,72,86.03,180.83,0.5243,lm-2
3459,43,74,115.45,815.36,0.8584,lm-1
3460,43,77,error,error,error,error
3461,43,78,error,error,error,error
3462,43,79,6612.37,12183.53,0.4573,lm-1
3463,43,80,2089.58,16896.27,0.8763,lm-1
3464,43,81,582.27,19220.81,0.9697,lm-1
3465,43,82,759.77,7821.08,0.9029,lm-1
3466,43,83,609.78,4225.02,0.8557,lm-1
3467,43,85,4.5,1.9,-1.3699,lm-3
3468,43,87,48.66,129.02,0.6228,lm-1
3469,43,90,2245.0,61029.4,0.9632,lm-1
3470,43,91,2003.05,33561.64,0.9403,lm-1
3471,43,92,5116.45,80037.07,0.9361,lm-1
3472,43,93,1899.98,35666.12,0.9467,lm-3
3473,43,94,2379.98,49865.93,0.9523,lm-1
3474,43,95,3610.85,70683.0,0.9489,lm-3
3475,43,96,2014.25,25624.42,0.9214,lm-3
3476,43,97,968.18,19167.87,0.9495,lm-1
3477,43,98,1476.53,8321.36,0.8226,lm-2
3478,43,99,error,error,error,error
3479,43,39,error,error,error,error
3480,43,50,error,error,error,error
3481,43,43,error,error,error,error
3482,43,65,error,error,error,error
3483,44,1,629.37,8602.68,0.9268,lm-3
3484,44,2,719.26,10723.06,0.9329,lm-2
3485,44,3,312.37,819.19,0.6187,lm-1
3486,44,4,375.82,8370.78,0.9551,lm-1
3487,44,5,484.52,1119.13,0.5671,lm-1
3488,44,6,17.5,27.24,0.3577,lm-1
3489,44,7,142.15,542.31,0.7379,lm-1
3490,44,8,355.92,5403.77,0.9341,lm-3
3491,44,9,63.11,140.43,0.5506,lm-2
3492,44,10,37.02,94.4,0.6078,lm-3
3493,44,11,170.62,512.53,0.6671,lm-1
3494,44,12,40.63,113.74,0.6428,lm-1
3495,44,13,424.48,8243.78,0.9485,lm-2
3496,44,14,107.86,822.94,0.8689,lm-1
3497,44,16,190.65,909.35,0.7903,lm-3
3498,44,17,71.39,311.03,0.7705,lm-1
3499,44,18,266.59,570.69,0.5329,lm-3
3500,44,19,error,error,error,error
3501,44,20,32.67,34.35,0.049,lm-1
3502,44,21,101.67,896.37,0.8866,lm-1
3503,44,22,error,error,error,error
3504,44,23,9.57,16.62,0.424,lm-1
3505,44,24,10.32,14.52,0.2895,lm-2
3506,44,25,19.3,26.68,0.2768,lm-2
3507,44,26,38.73,125.6,0.6917,lm-1
3508,44,27,7.27,16.39,0.5562,lm-1
3509,44,28,16.25,58.91,0.7242,lm-1
3510,44,29,error,error,error,error
3511,44,30,error,error,error,error
3512,44,31,16.42,17.2,0.0453,lm-1
3513,44,32,19.84,40.15,0.5058,lm-1
3514,44,33,9.07,9.72,0.067,lm-1
3515,44,34,error,error,error,error
3516,44,35,error,error,error,error
3517,44,36,error,error,error,error
3518,44,37,error,error,error,error
3519,44,38,8335.33,50795.05,0.8359,lm-3
3520,44,40,1053.81,16560.29,0.9364,lm-1
3521,44,41,error,error,error,error
3522,44,42,17.89,35.93,0.502,lm-3
3523,44,44,13.98,28.41,0.5079,lm-1
3524,44,45,error,error,error,error
3525,44,46,452.21,5773.1,0.9217,lm-1
3526,44,47,error,error,error,error
3527,44,48,error,error,error,error
3528,44,49,44.75,6.5,-5.8839,lm-1
3529,44,51,error,error,error,error
3530,44,52,14.55,13.23,-0.0993,lm-3
3531,44,54,error,error,error,error
3532,44,55,error,error,error,error
3533,44,56,441.33,250.82,-0.7596,lm-1
3534,44,58,error,error,error,error
3535,44,59,9.55,8.95,-0.0669,lm-1
3536,44,60,60.26,358.58,0.832,lm-1
3537,44,67,178.96,1148.56,0.8442,lm-3
3538,44,71,3.6,-38.88,1.0927,lm-1
3539,44,72,102.67,165.18,0.3784,lm-3
3540,44,74,248.69,711.64,0.6505,lm-1
3541,44,77,error,error,error,error
3542,44,78,error,error,error,error
3543,44,79,548.02,5052.93,0.8915,lm-3
3544,44,80,306.19,5850.78,0.9477,lm-2
3545,44,81,367.79,8214.92,0.9552,lm-2
3546,44,82,432.94,4393.09,0.9014,lm-1
3547,44,83,99.09,846.9,0.883,lm-1
3548,44,85,40.34,124.14,0.675,lm-1
3549,44,87,130.94,393.24,0.667,lm-1
3550,44,90,1309.39,34566.61,0.9621,lm-3
3551,44,91,949.97,19955.95,0.9524,lm-3
3552,44,92,1863.79,44979.08,0.9586,lm-1
3553,44,93,730.6,13092.78,0.9442,lm-2
3554,44,94,2954.06,27525.85,0.8927,lm-1
3555,44,95,1368.92,35968.9,0.9619,lm-1
3556,44,96,472.46,3161.78,0.8506,lm-3
3557,44,97,557.79,7596.25,0.9266,lm-1
3558,44,98,373.43,3520.09,0.8939,lm-2
3559,44,99,error,error,error,error
3560,44,39,error,error,error,error
3561,44,50,error,error,error,error
3562,44,43,error,error,error,error
3563,44,65,error,error,error,error
3564,45,1,1836.5,13198.92,0.8609,lm-3
3565,45,2,1702.96,36066.18,0.9528,lm-2
3566,45,3,2661.96,13794.09,0.807,lm-2
3567,45,4,2360.14,23982.96,0.9016,lm-3
3568,45,5,2372.02,10862.69,0.7816,lm-1
3569,45,6,792.77,2213.58,0.6419,lm-1
3570,45,7,6441.84,19316.33,0.6665,lm-1
3571,45,8,1148.65,34793.06,0.967,lm-3
3572,45,9,3193.7,15517.84,0.7942,lm-1
3573,45,10,1689.04,13601.76,0.8758,lm-3
3574,45,11,7511.61,14760.71,0.4911,lm-2
3575,45,12,320.59,3672.37,0.9127,lm-1
3576,45,13,1219.61,27240.6,0.9552,lm-1
3577,45,14,1366.34,10503.78,0.8699,lm-2
3578,45,16,3699.49,16391.37,0.7743,lm-1
3579,45,17,1392.86,9581.91,0.8546,lm-1
3580,45,18,837.76,2879.35,0.709,lm-1
3581,45,19,197.68,1258.44,0.8429,lm-2
3582,45,20,1334.56,5378.04,0.7519,lm-1
3583,45,21,499.09,3842.59,0.8701,lm-1
3584,45,22,997.26,7196.2,0.8614,lm-2
3585,45,23,2609.36,21349.42,0.8778,lm-1
3586,45,24,1207.89,5542.4,0.7821,lm-2
3587,45,25,925.98,7686.92,0.8795,lm-1
3588,45,26,1029.01,6559.99,0.8431,lm-2
3589,45,27,183.21,942.56,0.8056,lm-3
3590,45,28,140.97,487.18,0.7106,lm-1
3591,45,29,602.81,4182.36,0.8559,lm-1
3592,45,30,337.23,2931.43,0.885,lm-1
3593,45,31,589.02,2806.26,0.7901,lm-1
3594,45,32,917.13,3589.41,0.7445,lm-1
3595,45,33,702.74,5354.05,0.8687,lm-3
3596,45,34,2262.12,14708.92,0.8462,lm-1
3597,45,35,607.59,2201.31,0.724,lm-1
3598,45,36,718.42,1230.9,0.4164,lm-2
3599,45,37,error,error,error,error
3600,45,38,5768.4,53701.51,0.8926,lm-1
3601,45,40,1524.85,37751.29,0.9596,lm-1
3602,45,41,793.12,1965.41,0.5965,lm-1
3603,45,42,297.22,4658.27,0.9362,lm-1
3604,45,44,281.77,2473.15,0.8861,lm-1
3605,45,45,2.79,11.21,0.7514,lm-3
3606,45,46,1323.99,13249.0,0.9001,lm-2
3607,45,47,216.44,131.98,-0.64,lm-1
3608,45,48,error,error,error,error
3609,45,49,31.43,4.18,-6.527,lm-3
3610,45,51,error,error,error,error
3611,45,52,279.53,1139.39,0.7547,lm-1
3612,45,54,14.58,20.82,0.2999,lm-3
3613,45,55,1359.16,3719.22,0.6346,lm-1
3614,45,56,540.0,1492.0,0.6381,lm-1
3615,45,58,864.64,1650.56,0.4761,lm-3
3616,45,59,87.14,150.42,0.4207,lm-1
3617,45,60,58.62,190.89,0.6929,lm-1
3618,45,67,483.69,5221.51,0.9074,lm-1
3619,45,71,669.87,3520.44,0.8097,lm-1
3620,45,72,6701.67,28349.51,0.7636,lm-1
3621,45,74,875.58,9814.91,0.9108,lm-1
3622,45,77,error,error,error,error
3623,45,78,error,error,error,error
3624,45,79,811.93,14882.83,0.9454,lm-1
3625,45,80,131.76,765.4,0.8279,lm-1
3626,45,81,689.19,14331.58,0.9519,lm-1
3627,45,82,2164.38,13318.52,0.8375,lm-1
3628,45,83,183.76,554.99,0.6689,lm-2
3629,45,85,407.2,1700.65,0.7606,lm-1
3630,45,87,850.08,8017.05,0.894,lm-2
3631,45,90,1674.6,22986.47,0.9271,lm-1
3632,45,91,1180.29,16295.04,0.9276,lm-1
3633,45,92,3113.02,48112.01,0.9353,lm-1
3634,45,93,624.58,3405.3,0.8166,lm-3
3635,45,94,665.47,4033.61,0.835,lm-3
3636,45,95,3992.72,53460.79,0.9253,lm-1
3637,45,96,0.06,2.94,0.9796,lm-1
3638,45,97,540.37,6682.03,0.9191,lm-1
3639,45,98,200.77,638.76,0.6857,lm-1
3640,45,99,error,error,error,error
3641,45,39,error,error,error,error
3642,45,50,error,error,error,error
3643,45,43,error,error,error,error
3644,45,65,error,error,error,error
